indicator,year,raw_value,value,municipality_code,municipality_name,district_code,district_name,section_code,section_name
Distribución de la renta P80/P20,2019,"3,4",3.4,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Distribución de la renta P80/P20,2018,"3,4",3.4,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Distribución de la renta P80/P20,2017,"3,3",3.3,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Distribución de la renta P80/P20,2016,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Índice de Gini,2022,"30,6",30.6,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Índice de Gini,2021,"31,4",31.4,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Índice de Gini,2020,34,34.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Índice de Gini,2019,"33,9",33.9,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Índice de Gini,2018,"34,4",34.4,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Índice de Gini,2017,"35,1",35.1,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Índice de Gini,2016,"34,5",34.5,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Distribución de la renta P80/P20,2022,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Distribución de la renta P80/P20,2021,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Distribución de la renta P80/P20,2020,"3,6",3.6,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Distribución de la renta P80/P20,2019,"3,8",3.8,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Distribución de la renta P80/P20,2018,"3,5",3.5,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Distribución de la renta P80/P20,2017,"4,1",4.1,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Distribución de la renta P80/P20,2016,"4,1",4.1,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Índice de Gini,2022,"31,3",31.3,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Índice de Gini,2021,"32,2",32.2,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Índice de Gini,2020,"33,9",33.9,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Índice de Gini,2019,"33,5",33.5,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Índice de Gini,2018,"34,2",34.2,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Índice de Gini,2017,"33,5",33.5,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Índice de Gini,2016,"33,3",33.3,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Distribución de la renta P80/P20,2022,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Distribución de la renta P80/P20,2021,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Distribución de la renta P80/P20,2020,"3,9",3.9,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Distribución de la renta P80/P20,2019,"3,4",3.4,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Distribución de la renta P80/P20,2018,"3,3",3.3,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Distribución de la renta P80/P20,2017,"3,6",3.6,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Distribución de la renta P80/P20,2016,"3,6",3.6,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Índice de Gini,2022,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Índice de Gini,2021,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Índice de Gini,2020,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Índice de Gini,2019,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Índice de Gini,2018,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Índice de Gini,2017,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Índice de Gini,2016,"28,7",28.7,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Distribución de la renta P80/P20,2022,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Distribución de la renta P80/P20,2021,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Distribución de la renta P80/P20,2020,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Distribución de la renta P80/P20,2019,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Distribución de la renta P80/P20,2018,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Distribución de la renta P80/P20,2017,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Distribución de la renta P80/P20,2016,"2,5",2.5,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Índice de Gini,2022,"31,9",31.9,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Índice de Gini,2021,"31,2",31.2,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Índice de Gini,2020,"32,7",32.7,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Índice de Gini,2019,32,32.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Índice de Gini,2018,"31,6",31.6,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Índice de Gini,2017,"31,4",31.4,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Índice de Gini,2016,"31,8",31.8,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Distribución de la renta P80/P20,2022,"2,6",2.6,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Distribución de la renta P80/P20,2021,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Distribución de la renta P80/P20,2020,"2,9",2.9,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Distribución de la renta P80/P20,2019,"2,9",2.9,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Distribución de la renta P80/P20,2018,"2,9",2.9,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Distribución de la renta P80/P20,2017,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Distribución de la renta P80/P20,2016,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Índice de Gini,2022,"30,4",30.4,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Índice de Gini,2021,"31,4",31.4,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Índice de Gini,2020,"32,4",32.4,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Índice de Gini,2019,"30,5",30.5,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Índice de Gini,2018,"30,7",30.7,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Índice de Gini,2017,"30,8",30.8,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Índice de Gini,2016,"31,6",31.6,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Distribución de la renta P80/P20,2022,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Distribución de la renta P80/P20,2021,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Distribución de la renta P80/P20,2020,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Distribución de la renta P80/P20,2019,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Distribución de la renta P80/P20,2018,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Distribución de la renta P80/P20,2017,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Distribución de la renta P80/P20,2016,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Índice de Gini,2022,"31,6",31.6,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Índice de Gini,2021,"31,3",31.3,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Índice de Gini,2020,"31,9",31.9,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Índice de Gini,2019,32,32.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Índice de Gini,2018,33,33.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Índice de Gini,2017,"32,2",32.2,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Índice de Gini,2016,"32,6",32.6,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Distribución de la renta P80/P20,2022,"2,9",2.9,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Distribución de la renta P80/P20,2021,"2,9",2.9,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Distribución de la renta P80/P20,2020,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Distribución de la renta P80/P20,2019,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Distribución de la renta P80/P20,2018,"3,3",3.3,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Distribución de la renta P80/P20,2017,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Distribución de la renta P80/P20,2016,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Índice de Gini,2022,"31,7",31.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Índice de Gini,2021,"32,1",32.1,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Índice de Gini,2020,"34,8",34.8,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Índice de Gini,2019,"33,2",33.2,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Índice de Gini,2018,33,33.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Índice de Gini,2017,34,34.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Índice de Gini,2016,34,34.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Distribución de la renta P80/P20,2022,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Distribución de la renta P80/P20,2021,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Distribución de la renta P80/P20,2020,"3,4",3.4,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Distribución de la renta P80/P20,2019,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Distribución de la renta P80/P20,2018,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Distribución de la renta P80/P20,2017,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Distribución de la renta P80/P20,2016,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
Índice de Gini,2022,"27,6",27.6,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Índice de Gini,2021,"27,6",27.6,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Índice de Gini,2020,"28,2",28.2,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Índice de Gini,2019,"29,3",29.3,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Índice de Gini,2018,"29,6",29.6,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Índice de Gini,2017,"30,2",30.2,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Índice de Gini,2016,"30,4",30.4,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Distribución de la renta P80/P20,2022,"2,4",2.4,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Distribución de la renta P80/P20,2021,"2,5",2.5,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Distribución de la renta P80/P20,2020,"2,4",2.4,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Distribución de la renta P80/P20,2019,"2,6",2.6,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Distribución de la renta P80/P20,2018,"2,6",2.6,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Distribución de la renta P80/P20,2017,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Distribución de la renta P80/P20,2016,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912028,Madrid sección 12028
Índice de Gini,2022,"31,5",31.5,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Índice de Gini,2021,"32,2",32.2,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Índice de Gini,2020,"33,4",33.4,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Índice de Gini,2019,"32,3",32.3,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Índice de Gini,2018,"32,8",32.8,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Índice de Gini,2017,"35,4",35.4,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Índice de Gini,2016,"36,7",36.7,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Distribución de la renta P80/P20,2022,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Distribución de la renta P80/P20,2021,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Distribución de la renta P80/P20,2020,"3,3",3.3,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Distribución de la renta P80/P20,2019,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Distribución de la renta P80/P20,2018,"2,9",2.9,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Distribución de la renta P80/P20,2017,"3,6",3.6,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Distribución de la renta P80/P20,2016,"3,5",3.5,28079,Madrid,2807912,Madrid distrito 12,2807912029,Madrid sección 12029
Índice de Gini,2022,30,30.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Índice de Gini,2021,"31,3",31.3,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Índice de Gini,2020,"32,1",32.1,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Índice de Gini,2019,"31,4",31.4,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Índice de Gini,2018,"31,8",31.8,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Índice de Gini,2017,"33,5",33.5,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Índice de Gini,2016,"32,8",32.8,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Distribución de la renta P80/P20,2022,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Distribución de la renta P80/P20,2021,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Distribución de la renta P80/P20,2020,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Distribución de la renta P80/P20,2019,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Distribución de la renta P80/P20,2018,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Distribución de la renta P80/P20,2017,"3,3",3.3,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Distribución de la renta P80/P20,2016,"3,3",3.3,28079,Madrid,2807912,Madrid distrito 12,2807912030,Madrid sección 12030
Índice de Gini,2022,"28,4",28.4,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Índice de Gini,2021,"29,4",29.4,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Índice de Gini,2020,"28,9",28.9,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Índice de Gini,2019,"28,6",28.6,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Índice de Gini,2018,"30,1",30.1,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Índice de Gini,2017,"31,5",31.5,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Índice de Gini,2016,"32,2",32.2,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Distribución de la renta P80/P20,2022,"2,6",2.6,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Distribución de la renta P80/P20,2021,"2,5",2.5,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Distribución de la renta P80/P20,2020,"2,9",2.9,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Distribución de la renta P80/P20,2019,"2,4",2.4,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Distribución de la renta P80/P20,2018,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Distribución de la renta P80/P20,2017,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Distribución de la renta P80/P20,2016,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912031,Madrid sección 12031
Índice de Gini,2022,32,32.0,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Índice de Gini,2021,"31,2",31.2,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Índice de Gini,2020,"32,4",32.4,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Índice de Gini,2019,"32,2",32.2,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Índice de Gini,2018,"32,6",32.6,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Índice de Gini,2017,"33,4",33.4,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Índice de Gini,2016,"33,7",33.7,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Distribución de la renta P80/P20,2022,"2,9",2.9,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Distribución de la renta P80/P20,2021,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Distribución de la renta P80/P20,2020,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Distribución de la renta P80/P20,2019,"3,3",3.3,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Distribución de la renta P80/P20,2018,"3,2",3.2,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Distribución de la renta P80/P20,2017,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Distribución de la renta P80/P20,2016,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912032,Madrid sección 12032
Índice de Gini,2022,"32,7",32.7,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Índice de Gini,2021,"32,4",32.4,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Índice de Gini,2020,"31,7",31.7,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Índice de Gini,2019,"30,6",30.6,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Índice de Gini,2018,"32,2",32.2,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Índice de Gini,2017,33,33.0,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Índice de Gini,2016,"33,3",33.3,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Distribución de la renta P80/P20,2022,"3,2",3.2,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Distribución de la renta P80/P20,2021,"3,3",3.3,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Distribución de la renta P80/P20,2020,"2,9",2.9,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Distribución de la renta P80/P20,2019,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Distribución de la renta P80/P20,2018,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Distribución de la renta P80/P20,2017,"3,4",3.4,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Distribución de la renta P80/P20,2016,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912033,Madrid sección 12033
Índice de Gini,2022,32,32.0,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Índice de Gini,2021,"32,2",32.2,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Índice de Gini,2020,"33,3",33.3,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Índice de Gini,2019,"33,7",33.7,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Índice de Gini,2018,34,34.0,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Índice de Gini,2017,"35,2",35.2,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Índice de Gini,2016,"34,7",34.7,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Distribución de la renta P80/P20,2022,"3,2",3.2,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Distribución de la renta P80/P20,2021,3,3.0,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Distribución de la renta P80/P20,2020,"3,1",3.1,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Distribución de la renta P80/P20,2019,"3,5",3.5,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Distribución de la renta P80/P20,2018,"3,8",3.8,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Distribución de la renta P80/P20,2017,"3,7",3.7,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Distribución de la renta P80/P20,2016,"3,8",3.8,28079,Madrid,2807912,Madrid distrito 12,2807912034,Madrid sección 12034
Índice de Gini,2022,,,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Índice de Gini,2021,,,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Índice de Gini,2020,,,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Índice de Gini,2019,,,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Índice de Gini,2018,,,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Índice de Gini,2017,,,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Índice de Gini,2016,"32,5",32.5,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Distribución de la renta P80/P20,2022,,,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Distribución de la renta P80/P20,2021,,,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Distribución de la renta P80/P20,2020,,,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Distribución de la renta P80/P20,2019,,,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Distribución de la renta P80/P20,2018,,,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Distribución de la renta P80/P20,2017,,,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Distribución de la renta P80/P20,2016,"3,3",3.3,28079,Madrid,2807912,Madrid distrito 12,2807912036,Madrid sección 12036
Índice de Gini,2022,"30,1",30.1,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Índice de Gini,2021,"29,1",29.1,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Índice de Gini,2020,"29,9",29.9,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Índice de Gini,2019,"28,8",28.8,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Índice de Gini,2018,"29,3",29.3,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Índice de Gini,2017,"29,2",29.2,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Índice de Gini,2016,31,31.0,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Distribución de la renta P80/P20,2022,"2,9",2.9,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Distribución de la renta P80/P20,2021,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Distribución de la renta P80/P20,2020,"2,8",2.8,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Distribución de la renta P80/P20,2019,"2,6",2.6,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Distribución de la renta P80/P20,2018,"2,7",2.7,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Distribución de la renta P80/P20,2017,"2,6",2.6,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Distribución de la renta P80/P20,2016,"2,9",2.9,28079,Madrid,2807912,Madrid distrito 12,2807912037,Madrid sección 12037
Índice de Gini,2022,"29,4",29.4,28079,Madrid,2807912,Madrid distrito 12,2807912039,Madrid sección 12039
Índice de Gini,2021,"31,8",31.8,28079,Madrid,2807912,Madrid distrito 12,2807912039,Madrid sección 12039
Índice de Gini,2020,"32,5",32.5,28079,Madrid,2807912,Madrid distrito 12,2807912039,Madrid sección 12039
Índice de Gini,2019,"32,1",32.1,28079,Madrid,2807912,Madrid distrito 12,2807912039,Madrid sección 12039
Índice de Gini,2018,"31,5",31.5,28079,Madrid,2807912,Madrid distrito 12,2807912039,Madrid sección 12039
Índice de Gini,2017,"32,7",32.7,28079,Madrid,2807912,Madrid distrito 12,2807912039,Madrid sección 12039
Índice de Gini,2016,"33,9",33.9,28079,Madrid,2807912,Madrid distrito 12,2807912039,Madrid sección 12039
Distribución de la renta P80/P20,2022,"2,6",2.6,28079,Madrid,2807912,Madrid distrito 12,2807912039,Madrid sección 12039
