PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,Hora,Valor,Validacion
28,079,11,12,28079011_12_8,2025,09,03,1,20.0,V
28,079,11,12,28079011_12_8,2025,09,03,2,7.0,V
28,079,11,12,28079011_12_8,2025,09,03,3,10.0,V
28,079,11,12,28079011_12_8,2025,09,03,4,30.0,V
28,079,11,12,28079011_12_8,2025,09,03,5,46.0,V
28,079,11,12,28079011_12_8,2025,09,03,6,42.0,V
28,079,11,12,28079011_12_8,2025,09,03,7,41.0,V
28,079,11,12,28079011_12_8,2025,09,03,8,47.0,V
28,079,11,12,28079011_12_8,2025,09,03,9,61.0,V
28,079,11,12,28079011_12_8,2025,09,03,10,52.0,V
28,079,11,12,28079011_12_8,2025,09,03,11,61.0,V
28,079,11,12,28079011_12_8,2025,09,03,12,84.0,V
28,079,11,12,28079011_12_8,2025,09,03,13,74.0,V
28,079,11,12,28079011_12_8,2025,09,03,14,48.0,V
28,079,11,12,28079011_12_8,2025,09,03,15,27.0,V
28,079,11,12,28079011_12_8,2025,09,03,16,26.0,V
28,079,11,12,28079011_12_8,2025,09,03,17,27.0,V
28,079,11,12,28079011_12_8,2025,09,03,18,24.0,V
28,079,11,12,28079011_12_8,2025,09,03,19,21.0,V
28,079,11,12,28079011_12_8,2025,09,03,20,15.0,V
28,079,11,12,28079011_12_8,2025,09,03,21,17.0,V
28,079,11,12,28079011_12_8,2025,09,03,22,27.0,V
28,079,11,12,28079011_12_8,2025,09,03,23,15.0,V
28,079,11,12,28079011_12_8,2025,09,03,24,12.0,V
28,079,11,20,28079011_20_59,2025,09,03,1,6.3,V
28,079,11,20,28079011_20_59,2025,09,03,2,2.8,V
28,079,11,20,28079011_20_59,2025,09,03,3,2.8,V
28,079,11,20,28079011_20_59,2025,09,03,4,2.7,V
28,079,11,20,28079011_20_59,2025,09,03,5,3.7,V
28,079,11,20,28079011_20_59,2025,09,03,6,3.6,V
28,079,11,20,28079011_20_59,2025,09,03,7,2.6,V
28,079,11,20,28079011_20_59,2025,09,03,8,2.2,V
28,079,11,20,28079011_20_59,2025,09,03,9,3.1,V
28,079,11,20,28079011_20_59,2025,09,03,10,14.6,V
28,079,11,20,28079011_20_59,2025,09,03,11,6.1,V
28,079,11,20,28079011_20_59,2025,09,03,12,5.2,V
28,079,11,20,28079011_20_59,2025,09,03,13,4.9,V
28,079,11,20,28079011_20_59,2025,09,03,14,5.6,V
28,079,11,20,28079011_20_59,2025,09,03,15,2.6,V
28,079,11,20,28079011_20_59,2025,09,03,16,2.1,V
28,079,11,20,28079011_20_59,2025,09,03,17,2.0,V
28,079,11,20,28079011_20_59,2025,09,03,18,2.5,V
28,079,11,20,28079011_20_59,2025,09,03,19,2.5,V
28,079,11,20,28079011_20_59,2025,09,03,20,1.3,V
28,079,11,20,28079011_20_59,2025,09,03,21,1.3,V
28,079,11,20,28079011_20_59,2025,09,03,22,2.2,V
28,079,11,20,28079011_20_59,2025,09,03,23,2.1,V
28,079,11,20,28079011_20_59,2025,09,03,24,1.2,V
28,079,11,30,28079011_30_59,2025,09,03,1,0.4,V
28,079,11,30,28079011_30_59,2025,09,03,2,0.0,V
28,079,11,30,28079011_30_59,2025,09,03,3,0.1,V
28,079,11,30,28079011_30_59,2025,09,03,4,0.2,V
28,079,11,30,28079011_30_59,2025,09,03,5,0.4,V
28,079,11,30,28079011_30_59,2025,09,03,6,0.3,V
28,079,11,30,28079011_30_59,2025,09,03,7,0.2,V
28,079,11,30,28079011_30_59,2025,09,03,8,0.3,V
28,079,11,30,28079011_30_59,2025,09,03,9,0.4,V
28,079,11,30,28079011_30_59,2025,09,03,10,1.1,V
28,079,11,30,28079011_30_59,2025,09,03,11,0.4,V
28,079,11,30,28079011_30_59,2025,09,03,12,0.5,V
28,079,11,30,28079011_30_59,2025,09,03,13,0.5,V
28,079,11,30,28079011_30_59,2025,09,03,14,0.6,V
28,079,11,30,28079011_30_59,2025,09,03,15,0.3,V
28,079,11,30,28079011_30_59,2025,09,03,16,0.3,V
28,079,11,30,28079011_30_59,2025,09,03,17,0.2,V
28,079,11,30,28079011_30_59,2025,09,03,18,0.3,V
28,079,11,30,28079011_30_59,2025,09,03,19,0.2,V
28,079,11,30,28079011_30_59,2025,09,03,20,0.2,V
28,079,11,30,28079011_30_59,2025,09,03,21,0.2,V
28,079,11,30,28079011_30_59,2025,09,03,22,0.3,V
28,079,11,30,28079011_30_59,2025,09,03,23,0.2,V
28,079,11,30,28079011_30_59,2025,09,03,24,0.1,V
28,079,11,35,28079011_35_59,2025,09,03,1,0.4,V
28,079,11,35,28079011_35_59,2025,09,03,2,0.0,V
28,079,11,35,28079011_35_59,2025,09,03,3,0.0,V
28,079,11,35,28079011_35_59,2025,09,03,4,0.5,V
28,079,11,35,28079011_35_59,2025,09,03,5,0.8,V
28,079,11,35,28079011_35_59,2025,09,03,6,0.7,V
28,079,11,35,28079011_35_59,2025,09,03,7,0.4,V
28,079,11,35,28079011_35_59,2025,09,03,8,0.3,V
28,079,11,35,28079011_35_59,2025,09,03,9,0.4,V
28,079,11,35,28079011_35_59,2025,09,03,10,1.5,V
28,079,11,35,28079011_35_59,2025,09,03,11,1.3,V
28,079,11,35,28079011_35_59,2025,09,03,12,0.8,V
28,079,11,35,28079011_35_59,2025,09,03,13,0.9,V
28,079,11,35,28079011_35_59,2025,09,03,14,1.0,V
28,079,11,35,28079011_35_59,2025,09,03,15,0.5,V
28,079,11,35,28079011_35_59,2025,09,03,16,0.4,V
28,079,11,35,28079011_35_59,2025,09,03,17,0.4,V
28,079,11,35,28079011_35_59,2025,09,03,18,0.3,V
28,079,11,35,28079011_35_59,2025,09,03,19,0.4,V
28,079,11,35,28079011_35_59,2025,09,03,20,0.0,V
28,079,11,35,28079011_35_59,2025,09,03,21,0.1,V
28,079,11,35,28079011_35_59,2025,09,03,22,0.3,V
28,079,11,35,28079011_35_59,2025,09,03,23,0.2,V
28,079,11,35,28079011_35_59,2025,09,03,24,0.0,V
28,079,11,7,28079011_7_8,2025,09,03,1,3.0,V
28,079,11,7,28079011_7_8,2025,09,03,2,0.0,V
28,079,11,7,28079011_7_8,2025,09,03,3,0.0,V
28,079,11,7,28079011_7_8,2025,09,03,4,0.0,V
28,079,11,7,28079011_7_8,2025,09,03,5,0.0,V
28,079,11,7,28079011_7_8,2025,09,03,6,0.0,V
28,079,11,7,28079011_7_8,2025,09,03,7,1.0,V
28,079,11,7,28079011_7_8,2025,09,03,8,2.0,V
28,079,11,7,28079011_7_8,2025,09,03,9,10.0,V
28,079,11,7,28079011_7_8,2025,09,03,10,9.0,V
28,079,11,7,28079011_7_8,2025,09,03,11,13.0,V
28,079,11,7,28079011_7_8,2025,09,03,12,21.0,V
28,079,11,7,28079011_7_8,2025,09,03,13,15.0,V
28,079,11,7,28079011_7_8,2025,09,03,14,9.0,V
28,079,11,7,28079011_7_8,2025,09,03,15,6.0,V
28,079,11,7,28079011_7_8,2025,09,03,16,5.0,V
28,079,11,7,28079011_7_8,2025,09,03,17,5.0,V
28,079,11,7,28079011_7_8,2025,09,03,18,5.0,V
28,079,11,7,28079011_7_8,2025,09,03,19,4.0,V
28,079,11,7,28079011_7_8,2025,09,03,20,2.0,V
28,079,11,7,28079011_7_8,2025,09,03,21,1.0,V
28,079,11,7,28079011_7_8,2025,09,03,22,2.0,V
28,079,11,7,28079011_7_8,2025,09,03,23,1.0,V
28,079,11,7,28079011_7_8,2025,09,03,24,2.0,V
28,079,11,8,28079011_8_8,2025,09,03,1,16.0,V
28,079,11,8,28079011_8_8,2025,09,03,2,7.0,V
28,079,11,8,28079011_8_8,2025,09,03,3,10.0,V
28,079,11,8,28079011_8_8,2025,09,03,4,30.0,V
28,079,11,8,28079011_8_8,2025,09,03,5,45.0,V
28,079,11,8,28079011_8_8,2025,09,03,6,41.0,V
28,079,11,8,28079011_8_8,2025,09,03,7,41.0,V
28,079,11,8,28079011_8_8,2025,09,03,8,45.0,V
28,079,11,8,28079011_8_8,2025,09,03,9,46.0,V
28,079,11,8,28079011_8_8,2025,09,03,10,39.0,V
28,079,11,8,28079011_8_8,2025,09,03,11,42.0,V
28,079,11,8,28079011_8_8,2025,09,03,12,52.0,V
28,079,11,8,28079011_8_8,2025,09,03,13,51.0,V
28,079,11,8,28079011_8_8,2025,09,03,14,34.0,V
28,079,11,8,28079011_8_8,2025,09,03,15,18.0,V
28,079,11,8,28079011_8_8,2025,09,03,16,18.0,V
28,079,11,8,28079011_8_8,2025,09,03,17,18.0,V
28,079,11,8,28079011_8_8,2025,09,03,18,17.0,V
28,079,11,8,28079011_8_8,2025,09,03,19,15.0,V
28,079,11,8,28079011_8_8,2025,09,03,20,13.0,V
28,079,11,8,28079011_8_8,2025,09,03,21,16.0,V
28,079,11,8,28079011_8_8,2025,09,03,22,24.0,V
28,079,11,8,28079011_8_8,2025,09,03,23,14.0,V
28,079,11,8,28079011_8_8,2025,09,03,24,9.0,V
28,079,16,12,28079016_12_8,2025,09,03,1,23.0,V
28,079,16,12,28079016_12_8,2025,09,03,2,14.0,V
28,079,16,12,28079016_12_8,2025,09,03,3,20.0,V
28,079,16,12,28079016_12_8,2025,09,03,4,72.0,V
28,079,16,12,28079016_12_8,2025,09,03,5,59.0,V
28,079,16,12,28079016_12_8,2025,09,03,6,58.0,V
28,079,16,12,28079016_12_8,2025,09,03,7,54.0,V
28,079,16,12,28079016_12_8,2025,09,03,8,60.0,V
28,079,16,12,28079016_12_8,2025,09,03,9,67.0,V
28,079,16,12,28079016_12_8,2025,09,03,10,48.0,V
28,079,16,12,28079016_12_8,2025,09,03,11,55.0,V
28,079,16,12,28079016_12_8,2025,09,03,12,51.0,V
28,079,16,12,28079016_12_8,2025,09,03,13,46.0,V
28,079,16,12,28079016_12_8,2025,09,03,14,29.0,V
28,079,16,12,28079016_12_8,2025,09,03,15,13.0,V
28,079,16,12,28079016_12_8,2025,09,03,16,15.0,V
28,079,16,12,28079016_12_8,2025,09,03,17,14.0,V
28,079,16,12,28079016_12_8,2025,09,03,18,17.0,V
28,079,16,12,28079016_12_8,2025,09,03,19,19.0,V
28,079,16,12,28079016_12_8,2025,09,03,20,18.0,V
28,079,16,12,28079016_12_8,2025,09,03,21,28.0,V
28,079,16,12,28079016_12_8,2025,09,03,22,30.0,V
28,079,16,12,28079016_12_8,2025,09,03,23,15.0,V
28,079,16,12,28079016_12_8,2025,09,03,24,10.0,V
28,079,16,14,28079016_14_6,2025,09,03,1,42.0,V
28,079,16,14,28079016_14_6,2025,09,03,2,52.0,V
28,079,16,14,28079016_14_6,2025,09,03,3,38.0,V
28,079,16,14,28079016_14_6,2025,09,03,4,5.0,V
28,079,16,14,28079016_14_6,2025,09,03,5,5.0,V
28,079,16,14,28079016_14_6,2025,09,03,6,3.0,V
28,079,16,14,28079016_14_6,2025,09,03,7,6.0,V
28,079,16,14,28079016_14_6,2025,09,03,8,4.0,V
28,079,16,14,28079016_14_6,2025,09,03,9,8.0,V
28,079,16,14,28079016_14_6,2025,09,03,10,22.0,V
28,079,16,14,28079016_14_6,2025,09,03,11,29.0,V
28,079,16,14,28079016_14_6,2025,09,03,12,42.0,V
28,079,16,14,28079016_14_6,2025,09,03,13,58.0,V
28,079,16,14,28079016_14_6,2025,09,03,14,79.0,V
28,079,16,14,28079016_14_6,2025,09,03,15,91.0,V
28,079,16,14,28079016_14_6,2025,09,03,16,91.0,V
28,079,16,14,28079016_14_6,2025,09,03,17,87.0,V
28,079,16,14,28079016_14_6,2025,09,03,18,77.0,V
28,079,16,14,28079016_14_6,2025,09,03,19,71.0,V
