PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,Hora,Valor,Validacion
string,string,string,string,string,string,string,string,number,number,string
28,079,11,12,28079011_12_8,2025,08,27,1,12.0,V
28,079,11,12,28079011_12_8,2025,08,27,2,4.0,V
28,079,11,12,28079011_12_8,2025,08,27,3,3.0,V
28,079,11,12,28079011_12_8,2025,08,27,4,2.0,V
28,079,11,12,28079011_12_8,2025,08,27,5,2.0,V
28,079,11,12,28079011_12_8,2025,08,27,6,3.0,V
28,079,11,12,28079011_12_8,2025,08,27,7,10.0,V
28,079,11,12,28079011_12_8,2025,08,27,8,20.0,V
28,079,11,12,28079011_12_8,2025,08,27,9,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,10,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,11,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,12,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,13,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,14,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,15,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,16,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,17,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,18,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,19,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,20,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,21,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,22,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,23,0.0,N
28,079,11,12,28079011_12_8,2025,08,27,24,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,1,2.4,V
28,079,11,20,28079011_20_59,2025,08,27,2,0.9,V
28,079,11,20,28079011_20_59,2025,08,27,3,0.6,V
28,079,11,20,28079011_20_59,2025,08,27,4,0.6,V
28,079,11,20,28079011_20_59,2025,08,27,5,0.5,V
28,079,11,20,28079011_20_59,2025,08,27,6,0.5,V
28,079,11,20,28079011_20_59,2025,08,27,7,0.5,V
28,079,11,20,28079011_20_59,2025,08,27,8,0.7,V
28,079,11,20,28079011_20_59,2025,08,27,9,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,10,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,11,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,12,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,13,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,14,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,15,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,16,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,17,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,18,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,19,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,20,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,21,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,22,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,23,0.0,N
28,079,11,20,28079011_20_59,2025,08,27,24,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,1,0.2,V
28,079,11,30,28079011_30_59,2025,08,27,2,0.1,V
28,079,11,30,28079011_30_59,2025,08,27,3,0.0,V
28,079,11,30,28079011_30_59,2025,08,27,4,0.0,V
28,079,11,30,28079011_30_59,2025,08,27,5,0.0,V
28,079,11,30,28079011_30_59,2025,08,27,6,0.0,V
28,079,11,30,28079011_30_59,2025,08,27,7,0.0,V
28,079,11,30,28079011_30_59,2025,08,27,8,0.1,V
28,079,11,30,28079011_30_59,2025,08,27,9,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,10,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,11,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,12,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,13,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,14,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,15,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,16,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,17,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,18,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,19,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,20,0.0,N
28,079,11,30,28079011_30_59,2025,08,27,21,0.0,N
