PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,Hora,Valor,Validacion
string,string,string,string,string,string,string,string,number,number,string
28,079,11,12,28079011_12_8,2025,08,29,1,3.0,V
28,079,11,12,28079011_12_8,2025,08,29,2,4.0,V
28,079,11,12,28079011_12_8,2025,08,29,3,2.0,V
28,079,11,12,28079011_12_8,2025,08,29,4,2.0,V
28,079,11,12,28079011_12_8,2025,08,29,5,2.0,V
28,079,11,12,28079011_12_8,2025,08,29,6,2.0,V
28,079,11,12,28079011_12_8,2025,08,29,7,4.0,V
28,079,11,12,28079011_12_8,2025,08,29,8,14.0,V
28,079,11,12,28079011_12_8,2025,08,29,9,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,10,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,11,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,12,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,13,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,14,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,15,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,16,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,17,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,18,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,19,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,20,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,21,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,22,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,23,0.0,N
28,079,11,12,28079011_12_8,2025,08,29,24,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,1,1.3,V
28,079,11,20,28079011_20_59,2025,08,29,2,1.2,V
28,079,11,20,28079011_20_59,2025,08,29,3,1.3,V
28,079,11,20,28079011_20_59,2025,08,29,4,0.9,V
28,079,11,20,28079011_20_59,2025,08,29,5,0.9,V
28,079,11,20,28079011_20_59,2025,08,29,6,0.8,V
28,079,11,20,28079011_20_59,2025,08,29,7,0.7,V
28,079,11,20,28079011_20_59,2025,08,29,8,0.8,V
28,079,11,20,28079011_20_59,2025,08,29,9,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,10,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,11,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,12,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,13,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,14,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,15,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,16,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,17,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,18,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,19,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,20,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,21,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,22,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,23,0.0,N
28,079,11,20,28079011_20_59,2025,08,29,24,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,1,0.1,V
28,079,11,30,28079011_30_59,2025,08,29,2,0.2,V
28,079,11,30,28079011_30_59,2025,08,29,3,0.4,V
28,079,11,30,28079011_30_59,2025,08,29,4,0.3,V
28,079,11,30,28079011_30_59,2025,08,29,5,0.3,V
28,079,11,30,28079011_30_59,2025,08,29,6,0.1,V
28,079,11,30,28079011_30_59,2025,08,29,7,0.0,V
28,079,11,30,28079011_30_59,2025,08,29,8,0.2,V
28,079,11,30,28079011_30_59,2025,08,29,9,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,10,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,11,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,12,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,13,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,14,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,15,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,16,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,17,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,18,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,19,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,20,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,21,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,22,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,23,0.0,N
28,079,11,30,28079011_30_59,2025,08,29,24,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,1,0.0,V
28,079,11,35,28079011_35_59,2025,08,29,2,0.0,V
28,079,11,35,28079011_35_59,2025,08,29,3,0.0,V
28,079,11,35,28079011_35_59,2025,08,29,4,0.0,V
28,079,11,35,28079011_35_59,2025,08,29,5,0.0,V
28,079,11,35,28079011_35_59,2025,08,29,6,0.0,V
28,079,11,35,28079011_35_59,2025,08,29,7,0.0,V
28,079,11,35,28079011_35_59,2025,08,29,8,0.0,V
28,079,11,35,28079011_35_59,2025,08,29,9,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,10,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,11,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,12,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,13,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,14,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,15,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,16,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,17,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,18,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,19,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,20,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,21,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,22,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,23,0.0,N
28,079,11,35,28079011_35_59,2025,08,29,24,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,1,0.0,V
28,079,11,7,28079011_7_8,2025,08,29,2,0.0,V
28,079,11,7,28079011_7_8,2025,08,29,3,0.0,V
28,079,11,7,28079011_7_8,2025,08,29,4,0.0,V
28,079,11,7,28079011_7_8,2025,08,29,5,0.0,V
28,079,11,7,28079011_7_8,2025,08,29,6,0.0,V
28,079,11,7,28079011_7_8,2025,08,29,7,0.0,V
28,079,11,7,28079011_7_8,2025,08,29,8,2.0,V
28,079,11,7,28079011_7_8,2025,08,29,9,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,10,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,11,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,12,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,13,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,14,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,15,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,16,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,17,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,18,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,19,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,20,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,21,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,22,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,23,0.0,N
28,079,11,7,28079011_7_8,2025,08,29,24,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,1,3.0,V
28,079,11,8,28079011_8_8,2025,08,29,2,3.0,V
28,079,11,8,28079011_8_8,2025,08,29,3,2.0,V
28,079,11,8,28079011_8_8,2025,08,29,4,2.0,V
28,079,11,8,28079011_8_8,2025,08,29,5,2.0,V
28,079,11,8,28079011_8_8,2025,08,29,6,2.0,V
28,079,11,8,28079011_8_8,2025,08,29,7,3.0,V
28,079,11,8,28079011_8_8,2025,08,29,8,11.0,V
28,079,11,8,28079011_8_8,2025,08,29,9,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,10,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,11,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,12,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,13,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,14,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,15,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,16,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,17,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,18,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,19,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,20,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,21,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,22,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,23,0.0,N
28,079,11,8,28079011_8_8,2025,08,29,24,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,1,3.0,V
28,079,16,12,28079016_12_8,2025,08,29,2,4.0,V
28,079,16,12,28079016_12_8,2025,08,29,3,3.0,V
28,079,16,12,28079016_12_8,2025,08,29,4,3.0,V
28,079,16,12,28079016_12_8,2025,08,29,5,3.0,V
28,079,16,12,28079016_12_8,2025,08,29,6,3.0,V
28,079,16,12,28079016_12_8,2025,08,29,7,5.0,V
28,079,16,12,28079016_12_8,2025,08,29,8,10.0,V
28,079,16,12,28079016_12_8,2025,08,29,9,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,10,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,11,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,12,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,13,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,14,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,15,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,16,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,17,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,18,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,19,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,20,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,21,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,22,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,23,0.0,N
28,079,16,12,28079016_12_8,2025,08,29,24,0.0,N
28,079,16,14,28079016_14_6,2025,08,29,1,88.0,V
28,079,16,14,28079016_14_6,2025,08,29,2,85.0,V
28,079,16,14,28079016_14_6,2025,08,29,3,82.0,V
28,079,16,14,28079016_14_6,2025,08,29,4,81.0,V
28,079,16,14,28079016_14_6,2025,08,29,5,81.0,V
28,079,16,14,28079016_14_6,2025,08,29,6,79.0,V
28,079,16,14,28079016_14_6,2025,08,29,7,75.0,V
28,079,16,14,28079016_14_6,2025,08,29,8,68.0,V
28,079,16,14,28079016_14_6,2025,08,29,9,0.0,N
28,079,16,14,28079016_14_6,2025,08,29,10,0.0,N
28,079,16,14,28079016_14_6,2025,08,29,11,0.0,N
28,079,16,14,28079016_14_6,2025,08,29,12,0.0,N
28,079,16,14,28079016_14_6,2025,08,29,13,0.0,N
28,079,16,14,28079016_14_6,2025,08,29,14,0.0,N
28,079,16,14,28079016_14_6,2025,08,29,15,0.0,N
28,079,16,14,28079016_14_6,2025,08,29,16,0.0,N
28,079,16,14,28079016_14_6,2025,08,29,17,0.0,N
28,079,16,14,28079016_14_6,2025,08,29,18,0.0,N
28,079,16,14,28079016_14_6,2025,08,29,19,0.0,N
