PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,Hora,Valor,Validacion
string,string,string,string,string,string,string,string,number,number,string
28,079,11,12,28079011_12_8,2025,08,28,1,4.0,V
28,079,11,12,28079011_12_8,2025,08,28,2,2.0,V
28,079,11,12,28079011_12_8,2025,08,28,3,2.0,V
28,079,11,12,28079011_12_8,2025,08,28,4,2.0,V
28,079,11,12,28079011_12_8,2025,08,28,5,1.0,V
28,079,11,12,28079011_12_8,2025,08,28,6,4.0,V
28,079,11,12,28079011_12_8,2025,08,28,7,10.0,V
28,079,11,12,28079011_12_8,2025,08,28,8,18.0,V
28,079,11,12,28079011_12_8,2025,08,28,9,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,10,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,11,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,12,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,13,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,14,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,15,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,16,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,17,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,18,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,19,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,20,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,21,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,22,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,23,0.0,N
28,079,11,12,28079011_12_8,2025,08,28,24,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,1,0.6,V
28,079,11,20,28079011_20_59,2025,08,28,2,0.6,V
28,079,11,20,28079011_20_59,2025,08,28,3,0.6,V
28,079,11,20,28079011_20_59,2025,08,28,4,0.5,V
28,079,11,20,28079011_20_59,2025,08,28,5,0.4,V
28,079,11,20,28079011_20_59,2025,08,28,6,0.4,V
28,079,11,20,28079011_20_59,2025,08,28,7,0.8,V
28,079,11,20,28079011_20_59,2025,08,28,8,0.7,V
28,079,11,20,28079011_20_59,2025,08,28,9,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,10,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,11,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,12,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,13,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,14,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,15,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,16,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,17,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,18,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,19,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,20,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,21,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,22,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,23,0.0,N
28,079,11,20,28079011_20_59,2025,08,28,24,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,1,0.0,V
28,079,11,30,28079011_30_59,2025,08,28,2,0.0,V
28,079,11,30,28079011_30_59,2025,08,28,3,0.0,V
28,079,11,30,28079011_30_59,2025,08,28,4,0.0,V
28,079,11,30,28079011_30_59,2025,08,28,5,0.0,V
28,079,11,30,28079011_30_59,2025,08,28,6,0.0,V
28,079,11,30,28079011_30_59,2025,08,28,7,0.1,V
28,079,11,30,28079011_30_59,2025,08,28,8,0.1,V
28,079,11,30,28079011_30_59,2025,08,28,9,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,10,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,11,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,12,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,13,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,14,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,15,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,16,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,17,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,18,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,19,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,20,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,21,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,22,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,23,0.0,N
28,079,11,30,28079011_30_59,2025,08,28,24,0.0,N
28,079,11,35,28079011_35_59,2025,08,28,1,0.0,V
28,079,11,35,28079011_35_59,2025,08,28,2,0.0,V
28,079,11,35,28079011_35_59,2025,08,28,3,0.0,V
28,079,11,35,28079011_35_59,2025,08,28,4,0.0,V
28,079,11,35,28079011_35_59,2025,08,28,5,0.0,V
28,079,11,35,28079011_35_59,2025,08,28,6,0.0,V
28,079,11,35,28079011_35_59,2025,08,28,7,0.0,V
28,079,11,35,28079011_35_59,2025,08,28,8,0.0,V
28,079,11,35,28079011_35_59,2025,08,28,9,0.0,N
28,079,11,35,28079011_35_59,2025,08,28,10,0.0,N
28,079,11,35,28079011_35_59,2025,08,28,11,0.0,N
